Potential,GSAslope,SS,FirstNorm,LastNorm,OrthogonalityDefect,Frobenius,TraceNorm,$L_{\infty}$-norm,DetOfLog,GSO_Linfty
74723.744281,0.057099,293467851.251231,3635.073039,5018.296026,153.535278,47689.398424,318900.926069,44151.000000,-193.531051,29976.054199
74723.744281,0.057099,293467851.251231,3635.073039,5018.296026,153.535278,47689.398424,318900.926069,44151.000000,-193.531051,29976.054199
74723.744281,0.057099,293467851.251231,3635.073039,5018.296026,153.535278,47689.398424,318900.926069,44151.000000,-193.531051,29976.054199
74723.744281,0.057099,293467851.251231,3635.073039,5018.296026,153.535278,47689.398424,318900.926069,44151.000000,-193.531051,29976.054199
74718.352951,0.057035,293262902.260439,3635.073039,5202.424627,153.409582,47668.498927,318658.924176,46574.000000,-194.574027,29976.054199
74721.132479,0.057068,293275456.876685,3635.073039,5473.292885,154.118974,47998.725264,320567.937048,46512.000000,-194.057848,29976.054199
74716.772902,0.057016,293227260.106394,3635.073039,4835.135262,153.851194,47822.321117,319546.478434,46465.000000,-194.184784,29976.054199
74716.772902,0.057016,293227260.106394,3635.073039,4835.135262,153.851194,47822.321117,319546.478434,46465.000000,-194.184784,29976.054199
74714.933690,0.056994,293172532.603357,3635.073039,4649.748810,153.364566,47600.612307,318991.602442,44625.000000,-194.119648,29976.054199
74714.933690,0.056994,293172532.603357,3635.073039,4649.748810,153.364566,47600.612307,318991.602442,44625.000000,-194.119648,29976.054199
74712.687808,0.056967,293137345.074150,3635.073039,4940.528919,153.531841,47669.752233,319704.889207,44625.000000,-194.450818,29976.054199
74712.687808,0.056967,293137345.074150,3635.073039,4940.528919,153.531841,47669.752233,319704.889207,44625.000000,-194.450818,29976.054199
74712.687808,0.056967,293137345.074150,3635.073039,4940.528919,153.531841,47669.752233,319704.889207,44625.000000,-194.450818,29976.054199
74712.687808,0.056967,293137345.074150,3635.073039,4940.528919,153.531841,47669.752233,319704.889207,44625.000000,-194.450818,29976.054199
74712.687808,0.056967,293137345.074150,3635.073039,4940.528919,153.531841,47669.752233,319704.889207,44625.000000,-194.450818,29976.054199
74712.687808,0.056967,293137345.074150,3635.073039,4940.528919,153.531841,47669.752233,319704.889207,44625.000000,-194.450818,29976.054199
74712.687808,0.056967,293137345.074150,3635.073039,4940.528919,153.531841,47669.752233,319704.889207,44625.000000,-194.450818,29976.054199
74712.687808,0.056967,293137345.074150,3635.073039,4940.528919,153.531841,47669.752233,319704.889207,44625.000000,-194.450818,29976.054199
74712.687808,0.056967,293137345.074150,3635.073039,4940.528919,153.531841,47669.752233,319704.889207,44625.000000,-194.450818,29976.054199
74710.868833,0.056945,293114897.862688,3635.073039,4955.156506,153.638460,47743.021239,319445.876608,45016.000000,-193.578851,29976.054199
74710.868833,0.056945,293114897.862688,3635.073039,4955.156506,153.638460,47743.021239,319445.876608,45016.000000,-193.578851,29976.054199
74710.868833,0.056945,293114897.862688,3635.073039,4955.156506,153.638460,47743.021239,319445.876608,45016.000000,-193.578851,29976.054199
74710.868833,0.056945,293114897.862688,3635.073039,4955.156506,153.638460,47743.021239,319445.876608,45016.000000,-193.578851,29976.054199
74710.868833,0.056945,293114897.862688,3635.073039,4955.156506,153.638460,47743.021239,319445.876608,45016.000000,-193.578851,29976.054199
74710.868833,0.056945,293114897.862688,3635.073039,4955.156506,153.638460,47743.021239,319445.876608,45016.000000,-193.578851,29976.054199
74707.099748,0.056900,293085674.488584,3635.073039,4792.266165,153.850563,47840.416815,319756.906516,47476.000000,-194.057641,29976.054199
74707.099748,0.056900,293085674.488584,3635.073039,4792.266165,153.850563,47840.416815,319756.906516,47476.000000,-194.057641,29976.054199
74704.565277,0.056869,293059780.624243,3635.073039,4792.266165,153.698488,47813.607728,320166.737394,47476.000000,-193.332000,29976.054199
74702.812501,0.056848,293047078.357046,3635.073039,4792.266165,154.482580,48199.750840,321925.401348,48754.000000,-193.629845,29976.054199
74702.819350,0.056848,293047662.152588,3635.073039,4792.266165,154.307374,48102.717626,321370.881376,48754.000000,-193.636556,29976.054199
74703.257114,0.056854,293048834.916633,3635.073039,4975.221101,154.261488,48087.495558,320839.623473,48754.000000,-194.161961,29976.054199
74703.257114,0.056854,293048834.916633,3635.073039,4975.221101,154.261488,48087.495558,320839.623473,48754.000000,-194.161961,29976.054199
74703.487261,0.056856,293050623.722635,3635.073039,5004.906293,154.130742,48025.532397,321671.724321,48754.000000,-193.844013,29976.054199
74703.487261,0.056856,293050623.722635,3635.073039,5004.906293,154.130742,48025.532397,321671.724321,48754.000000,-193.844013,29976.054199
74703.487261,0.056856,293050623.722635,3635.073039,5004.906293,154.130742,48025.532397,321671.724321,48754.000000,-193.844013,29976.054199
74702.906359,0.056849,293045884.748460,3635.073039,5153.478146,154.375408,48136.654651,321175.009998,48754.000000,-194.027829,29976.054199
74702.906359,0.056849,293045884.748460,3635.073039,5153.478146,154.375408,48136.654651,321175.009998,48754.000000,-194.027829,29976.054199
74702.906359,0.056849,293045884.748460,3635.073039,5153.478146,154.375408,48136.654651,321175.009998,48754.000000,-194.027829,29976.054199
74702.906359,0.056849,293045884.748460,3635.073039,5153.478146,154.375408,48136.654651,321175.009998,48754.000000,-194.027829,29976.054199
74702.906359,0.056849,293045884.748460,3635.073039,5153.478146,154.375408,48136.654651,321175.009998,48754.000000,-194.027829,29976.054199
74702.906359,0.056849,293045884.748460,3635.073039,5153.478146,154.375408,48136.654651,321175.009998,48754.000000,-194.027829,29976.054199
74702.906359,0.056849,293045884.748460,3635.073039,5153.478146,154.375408,48136.654651,321175.009998,48754.000000,-194.027829,29976.054199
74702.903842,0.056849,293040990.589640,3635.073039,5153.478146,154.239136,48091.956115,321102.610223,48754.000000,-194.295883,29976.054199
74702.903842,0.056849,293040990.589640,3635.073039,5153.478146,154.239136,48091.956115,321102.610223,48754.000000,-194.295883,29976.054199
74702.903842,0.056849,293040990.589640,3635.073039,5153.478146,154.239136,48091.956115,321102.610223,48754.000000,-194.295883,29976.054199
74709.002843,0.056923,294894796.618659,3635.073039,5153.478146,154.308878,48109.087395,321347.696460,48754.000000,-193.316375,29976.054199
74707.611627,0.056906,294484902.445193,3635.073039,5153.478146,154.449460,48201.515920,322768.807033,48754.000000,-193.603474,29976.054199
74709.556710,0.056929,295557554.327074,3635.073039,5153.478146,153.566124,47794.668029,320066.093734,48754.000000,-193.694837,29976.054199
74707.987616,0.056910,295108894.795548,3635.073039,5153.478146,153.762341,47886.353850,320594.125563,48754.000000,-194.049032,29976.054199
74708.774810,0.056920,295193087.003253,3635.073039,5153.478146,153.967186,47966.699814,321742.779683,48754.000000,-194.008726,29976.054199
74719.967344,0.057054,297103749.295610,3635.073039,5153.478146,153.764742,47881.817342,321658.178009,48754.000000,-193.255435,29976.054199
74732.071401,0.057199,299108718.864306,3635.073039,5153.478146,154.452518,48221.690887,324228.781474,48754.000000,-194.074272,29976.054199
74744.086444,0.057344,300528173.782278,3635.073039,5153.478146,154.827512,48377.361462,327267.107420,48754.000000,-193.698549,29976.054199
74749.925298,0.057414,301297365.655572,3635.073039,5153.478146,155.218850,48586.466984,327956.539851,48754.000000,-193.682501,29976.054199
74759.225878,0.057525,302774187.847001,3635.073039,5153.478146,155.620668,48769.385848,328731.552785,48754.000000,-193.565718,29976.054199
74758.023418,0.057511,302762880.625922,3635.073039,5153.478146,155.059958,48500.588440,328134.081618,48754.000000,-193.904544,29976.054199
74771.257366,0.057670,304574464.165119,3635.073039,5153.478146,155.576891,48718.154481,328385.390545,48754.000000,-193.788048,29976.054199
74773.929103,0.057702,304504618.687108,3635.073039,5153.478146,155.672171,48814.865922,331039.008880,48754.000000,-193.877180,29976.054199
74775.188364,0.057717,305404086.208515,3635.073039,5153.478146,156.044475,49002.746392,332535.109960,48754.000000,-193.270606,29976.054199
74772.441904,0.057684,305001108.654135,3635.073039,5153.478146,155.775577,48872.917695,331317.383760,48754.000000,-194.341754,29976.054199
74786.691021,0.057855,306332132.997215,3635.073039,5153.478146,156.099969,49006.206872,332348.972318,48754.000000,-193.573394,29976.054199
74777.746234,0.057748,303739304.773449,3635.073039,5153.478146,155.732327,48832.612945,331587.727439,48754.000000,-193.271652,29976.054199
74776.870853,0.057737,303821257.919360,3635.073039,5153.478146,155.706650,48847.379612,333130.909305,48754.000000,-193.402181,29976.054199
74779.568459,0.057769,303266018.888414,3635.073039,5153.478146,155.055768,48482.562639,330811.598075,48754.000000,-193.984563,29976.054199
74763.971063,0.057582,300950917.108176,3635.073039,5153.478146,155.031768,48462.058324,332602.401166,48754.000000,-192.257314,29976.054199
74771.509121,0.057673,301490095.681891,3635.073039,5153.478146,155.303396,48631.881323,334467.258608,48754.000000,-193.270948,29976.054199
74774.956236,0.057714,301588878.651161,3635.073039,5153.478146,154.567382,48293.300084,331553.769032,48754.000000,-194.177992,29976.054199
74777.878810,0.057749,302009658.338993,3635.073039,5153.478146,155.419605,48689.890963,333503.099971,48754.000000,-193.115766,29976.054199
74789.285573,0.057886,302887008.051263,3635.073039,5153.478146,154.852598,48399.731249,332357.912360,48754.000000,-194.152087,29976.054199
74791.900520,0.057917,302960124.479199,3635.073039,5153.478146,155.833958,48903.507134,335989.382181,48754.000000,-193.493729,29976.054199
74796.639146,0.057974,303144564.316968,3635.073039,5153.478146,155.814933,48982.290565,336350.649574,48754.000000,-193.748436,29976.054199
74804.763221,0.058072,303404174.096525,3635.073039,5153.478146,155.648252,48875.787942,336795.249413,48754.000000,-193.323831,29976.054199
74811.054477,0.058147,303492715.743306,3635.073039,5153.478146,155.321610,48717.033151,336752.434852,48754.000000,-192.071758,29976.054199
74821.522154,0.058273,303992794.659408,3635.073039,5153.478146,155.769189,48937.871787,337287.446228,48754.000000,-193.792475,29976.054199
74819.951513,0.058254,303277391.918429,3635.073039,5153.478146,155.194192,48630.782556,335536.641340,48754.000000,-193.535285,29976.054199
74833.937880,0.058422,303963209.676836,3635.073039,5153.478146,155.363593,48700.539206,335959.328894,48754.000000,-193.573859,29976.054199
74787.631866,0.057866,299242395.131271,3635.073039,5153.478146,155.356109,48712.576097,335717.774652,48754.000000,-192.725469,29976.054199
74773.573179,0.057697,298109693.856693,3635.073039,5153.478146,154.717749,48375.713028,332370.960336,48754.000000,-193.272989,29976.054199
74780.701505,0.057783,298271043.561945,3635.073039,5153.478146,154.881516,48472.277407,333097.204087,48754.000000,-193.081225,29976.054199
74779.360713,0.057767,297814043.743246,3635.073039,5153.478146,155.817411,48912.266079,335019.422090,48754.000000,-192.258794,29976.054199
74779.360713,0.057767,297814043.743246,3635.073039,5153.478146,155.929311,48967.062848,335098.784921,48754.000000,-192.139476,29976.054199
74779.360713,0.057767,297814043.743246,3635.073039,5153.478146,155.937524,48972.310891,334871.698626,48754.000000,-192.257373,29976.054199
74779.360713,0.057767,297814043.743246,3635.073039,5153.478146,155.591024,48799.096149,333561.421464,48754.000000,-192.775017,29976.054199
74779.360713,0.057767,297814043.743246,3635.073039,5153.478146,155.489150,48749.576162,332260.777531,48754.000000,-193.015764,29976.054199
74779.360713,0.057767,297814043.743246,3635.073039,5153.478146,155.459687,48731.954701,331928.798986,48754.000000,-192.784161,29976.054199
74779.360713,0.057767,297814043.743246,3635.073039,5153.478146,155.504280,48754.448628,332002.266282,48754.000000,-193.485816,29976.054199
74767.323570,0.057622,297221813.643397,3635.073039,5153.478146,153.789845,47915.673407,326856.574764,48754.000000,-193.862780,29976.054199
74743.888218,0.057341,295933079.949919,3635.073039,5153.478146,154.292047,48174.293041,327334.286547,48754.000000,-193.287517,29976.054199
74743.888218,0.057341,295933079.949919,3635.073039,5153.478146,154.238104,48138.411679,326606.376128,47418.000000,-193.649475,29976.054199
74723.773324,0.057100,295061210.905118,3635.073039,5153.478146,154.936733,48455.473024,329146.793548,47418.000000,-193.356060,29976.054199
74723.773324,0.057100,295061210.905118,3635.073039,5153.478146,155.022025,48503.451279,328709.013640,47418.000000,-194.022044,29976.054199
74722.251181,0.057082,294795809.233356,3635.073039,5153.478146,153.963590,47971.335587,325131.677769,47418.000000,-193.879758,29976.054199
74728.325836,0.057154,294791594.343128,3635.073039,5153.478146,154.649739,48322.801812,325556.314330,47662.000000,-193.480035,29976.054199
74726.524014,0.057133,294508167.945105,3635.073039,5153.478146,154.507066,48222.537231,325397.454341,47418.000000,-193.075638,29976.054199
74726.336025,0.057131,294507724.945720,3635.073039,5153.478146,154.374034,48158.658889,324666.702932,47418.000000,-194.337121,29976.054199
74726.336025,0.057131,294507724.945720,3635.073039,5153.478146,154.371572,48157.445125,324102.811126,47418.000000,-194.137881,29976.054199
74726.928683,0.057138,294451841.801707,3635.073039,5153.478146,154.609973,48303.037938,323194.779728,47418.000000,-193.003048,29976.054199
74726.907681,0.057137,294451526.800385,3635.073039,5153.478146,154.493881,48242.452684,322149.138818,47418.000000,-193.411056,29976.054199
74726.734861,0.057135,294450361.297186,3635.073039,4868.354445,154.474262,48231.860134,321498.166649,47418.000000,-193.383736,29976.054199
74726.734861,0.057135,294450361.297186,3635.073039,4868.354445,154.474262,48231.860134,321498.166649,47418.000000,-193.383736,29976.054199
74722.822100,0.057088,294350102.831834,3635.073039,5772.423061,154.300130,48112.986646,321602.180859,48122.000000,-194.038739,29976.054199
74722.822100,0.057088,294350102.831834,3635.073039,5772.423061,154.300130,48112.986646,321602.180859,48122.000000,-194.038739,29976.054199
74731.049459,0.057187,294416420.988338,3635.073039,5173.961635,154.181112,48080.584273,321476.266814,48003.000000,-193.618685,29976.054199
74731.330663,0.057190,294375109.322632,3635.073039,5344.002339,154.507135,48286.659421,323246.749802,47418.000000,-193.204996,29976.054199
74731.330663,0.057190,294375109.322632,3635.073039,5344.002339,154.507135,48286.659421,323246.749802,47418.000000,-193.204996,29976.054199
74706.714457,0.056895,294039980.662748,3635.073039,4390.014579,154.086087,48037.600138,321546.200057,47418.000000,-194.106205,29976.054199
74706.714457,0.056895,294039980.662748,3635.073039,4390.014579,154.086087,48037.600138,321546.200057,47418.000000,-194.106205,29976.054199
74706.714457,0.056895,294039980.662748,3635.073039,4390.014579,154.086087,48037.600138,321546.200057,47418.000000,-194.106205,29976.054199
74703.557155,0.056857,293989080.601919,3635.073039,4776.761351,153.776129,47867.784051,320057.387546,47418.000000,-193.486686,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
74701.079295,0.056827,293927420.676268,3635.073039,5220.391077,154.432855,48235.106126,321156.495742,47418.000000,-193.939707,29976.054199
